Macro-etichetta: materiali/strumenti fisici -- pc/tablet, ID: 631, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 744, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 744, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 744, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 744, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 745, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 745, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 745, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 745, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 745, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 745, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 749, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 749, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 749, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 749, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 749, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 749, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 759, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 759, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 759, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 759, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 759, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 759, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 767, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 767, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 767, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 767, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 767, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 767, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 774, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 774, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 774, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 774, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 774, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 774, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 779, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 779, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 779, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 779, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 779, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 779, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 784, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 784, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 784, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 784, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 784, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 784, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 548, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 548, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 548, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 550, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 550, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 550, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 550, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 550, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 553, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 553, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 556, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 556, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 556, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 556, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 556, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 569, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 569, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 569, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 569, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 569, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 569, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 570, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 570, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 570, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 570, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 570, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 584, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 584, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 584, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 589, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 589, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 589, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 589, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 589, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 605, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 605, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 607, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 607, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 607, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 607, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 607, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 607, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 612, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 612, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 612, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 612, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 612, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 626, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 626, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 626, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 626, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 626, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 629, Author: ADZ, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 572, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 572, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 581, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 581, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 581, Author: GA, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 581, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 581, Author: ML, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 582, Author: CM, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 582, Author: EN, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 582, Author: LF, Value: 1
Macro-etichetta: focus d2 -- studente, ID: 613, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 636, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 636, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 636, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 636, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 636, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 636, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 638, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 638, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 638, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 638, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 638, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 638, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 652, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 652, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 652, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 652, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 652, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 652, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 654, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 654, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 654, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 654, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 654, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 654, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 659, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 659, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 659, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 659, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 659, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 659, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 680, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 680, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 680, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 680, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 680, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 680, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 728, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 728, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 728, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 728, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 728, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 728, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 738, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 738, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 738, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 738, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 738, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 738, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 745, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 745, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 745, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 745, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 745, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 745, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 550, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 550, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 550, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 550, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 589, Author: ADZ, Value: 1
Macro-etichetta: attività -- coding, ID: 589, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 589, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 589, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 589, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 556, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 556, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 556, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 605, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 605, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 605, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 626, Author: CM, Value: 1
Macro-etichetta: attività -- coding, ID: 626, Author: EN, Value: 1
Macro-etichetta: attività -- coding, ID: 626, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 626, Author: ML, Value: 1
Macro-etichetta: attività -- coding, ID: 581, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 629, Author: GA, Value: 1
Macro-etichetta: attività -- coding, ID: 629, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 553, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 572, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 603, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 607, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 613, Author: LF, Value: 1
Macro-etichetta: attività -- coding, ID: 617, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 636, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 636, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 636, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 636, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 636, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 636, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 654, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 654, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 654, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 654, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 654, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 654, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 662, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 662, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 662, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 662, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 662, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 662, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 756, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 756, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 756, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 756, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 756, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 756, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 759, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 759, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 759, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 759, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 759, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 759, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 605, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 605, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 605, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 605, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 605, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 605, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 607, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 607, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 607, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 607, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 607, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 607, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 617, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 617, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 617, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- scratch, ID: 617, Author: LF, Value: 1
Macro-etichetta: risposta generica d2 -- vuoto-d2, ID: 636, Author: ADZ, Value: 1
Macro-etichetta: risposta generica d2 -- vuoto-d2, ID: 636, Author: CM, Value: 1
Macro-etichetta: risposta generica d2 -- vuoto-d2, ID: 636, Author: EN, Value: 1
Macro-etichetta: risposta generica d2 -- vuoto-d2, ID: 636, Author: GA, Value: 1
Macro-etichetta: risposta generica d2 -- vuoto-d2, ID: 636, Author: LF, Value: 1
Macro-etichetta: risposta generica d2 -- vuoto-d2, ID: 636, Author: ML, Value: 1
Macro-etichetta: risposta generica d2 -- vuoto-d2, ID: 569, Author: GA, Value: 1
Macro-etichetta: risposta generica d2 -- vuoto-d2, ID: 572, Author: GA, Value: 1
Macro-etichetta: risposta generica d2 -- vuoto-d2, ID: 580, Author: GA, Value: 1
